city,state,region,date,year,month,day,temp
Salt Lake City,UT,Southwest,6/10/1948,1948,6,10,93
Salt Lake City,UT,Southwest,6/11/1948,1948,6,11,87
Salt Lake City,UT,Southwest,6/12/1948,1948,6,12,89
Salt Lake City,UT,Southwest,6/13/1948,1948,6,13,81
Salt Lake City,UT,Southwest,6/14/1948,1948,6,14,86
Salt Lake City,UT,Southwest,6/15/1948,1948,6,15,88
Salt Lake City,UT,Southwest,6/16/1948,1948,6,16,90
Salt Lake City,UT,Southwest,6/17/1948,1948,6,17,80
Salt Lake City,UT,Southwest,6/18/1948,1948,6,18,84
Salt Lake City,UT,Southwest,6/19/1948,1948,6,19,78
Salt Lake City,UT,Southwest,6/20/1948,1948,6,20,72
Salt Lake City,UT,Southwest,6/21/1948,1948,6,21,57
Salt Lake City,UT,Southwest,6/22/1948,1948,6,22,59
Salt Lake City,UT,Southwest,6/23/1948,1948,6,23,71
Salt Lake City,UT,Southwest,6/24/1948,1948,6,24,79
Salt Lake City,UT,Southwest,6/25/1948,1948,6,25,79
Salt Lake City,UT,Southwest,6/26/1948,1948,6,26,78
Salt Lake City,UT,Southwest,6/27/1948,1948,6,27,79
Salt Lake City,UT,Southwest,6/28/1948,1948,6,28,86
Salt Lake City,UT,Southwest,6/29/1948,1948,6,29,90
Salt Lake City,UT,Southwest,6/30/1948,1948,6,30,93
Salt Lake City,UT,Southwest,7/1/1948,1948,7,1,91
Salt Lake City,UT,Southwest,7/2/1948,1948,7,2,88
Salt Lake City,UT,Southwest,7/3/1948,1948,7,3,91
Salt Lake City,UT,Southwest,7/4/1948,1948,7,4,93
Salt Lake City,UT,Southwest,7/5/1948,1948,7,5,91
Salt Lake City,UT,Southwest,7/6/1948,1948,7,6,93
Salt Lake City,UT,Southwest,7/7/1948,1948,7,7,87
Salt Lake City,UT,Southwest,7/8/1948,1948,7,8,89
Salt Lake City,UT,Southwest,7/9/1948,1948,7,9,96
Salt Lake City,UT,Southwest,7/10/1948,1948,7,10,100
Salt Lake City,UT,Southwest,7/11/1948,1948,7,11,93
Salt Lake City,UT,Southwest,7/12/1948,1948,7,12,91
Salt Lake City,UT,Southwest,7/13/1948,1948,7,13,89
Salt Lake City,UT,Southwest,7/14/1948,1948,7,14,84
Salt Lake City,UT,Southwest,7/15/1948,1948,7,15,86
Salt Lake City,UT,Southwest,7/16/1948,1948,7,16,89
Salt Lake City,UT,Southwest,7/17/1948,1948,7,17,95
Salt Lake City,UT,Southwest,7/18/1948,1948,7,18,97
Salt Lake City,UT,Southwest,7/19/1948,1948,7,19,90
Salt Lake City,UT,Southwest,7/20/1948,1948,7,20,82
Salt Lake City,UT,Southwest,7/21/1948,1948,7,21,89
Salt Lake City,UT,Southwest,7/22/1948,1948,7,22,93
Salt Lake City,UT,Southwest,7/23/1948,1948,7,23,89
Salt Lake City,UT,Southwest,7/24/1948,1948,7,24,87
Salt Lake City,UT,Southwest,7/25/1948,1948,7,25,91
Salt Lake City,UT,Southwest,7/26/1948,1948,7,26,93
Salt Lake City,UT,Southwest,7/27/1948,1948,7,27,98
Salt Lake City,UT,Southwest,7/28/1948,1948,7,28,70
Salt Lake City,UT,Southwest,7/29/1948,1948,7,29,80
Salt Lake City,UT,Southwest,7/30/1948,1948,7,30,90
Salt Lake City,UT,Southwest,7/31/1948,1948,7,31,97
Salt Lake City,UT,Southwest,8/1/1948,1948,8,1,91
Salt Lake City,UT,Southwest,8/2/1948,1948,8,2,90
Salt Lake City,UT,Southwest,8/3/1948,1948,8,3,93
Salt Lake City,UT,Southwest,8/4/1948,1948,8,4,91
Salt Lake City,UT,Southwest,8/5/1948,1948,8,5,82
Salt Lake City,UT,Southwest,8/6/1948,1948,8,6,84
Salt Lake City,UT,Southwest,8/7/1948,1948,8,7,88
Salt Lake City,UT,Southwest,8/8/1948,1948,8,8,87
Salt Lake City,UT,Southwest,8/9/1948,1948,8,9,89
Salt Lake City,UT,Southwest,8/10/1948,1948,8,10,90
Salt Lake City,UT,Southwest,8/11/1948,1948,8,11,89
Salt Lake City,UT,Southwest,8/12/1948,1948,8,12,91
Salt Lake City,UT,Southwest,8/13/1948,1948,8,13,91
Salt Lake City,UT,Southwest,8/14/1948,1948,8,14,91
Salt Lake City,UT,Southwest,8/15/1948,1948,8,15,91
Salt Lake City,UT,Southwest,8/16/1948,1948,8,16,91
Salt Lake City,UT,Southwest,8/17/1948,1948,8,17,91
Salt Lake City,UT,Southwest,8/18/1948,1948,8,18,93
Salt Lake City,UT,Southwest,8/19/1948,1948,8,19,89
Salt Lake City,UT,Southwest,8/20/1948,1948,8,20,82
Salt Lake City,UT,Southwest,8/21/1948,1948,8,21,91
Salt Lake City,UT,Southwest,8/22/1948,1948,8,22,88
Salt Lake City,UT,Southwest,8/23/1948,1948,8,23,90
Salt Lake City,UT,Southwest,8/24/1948,1948,8,24,75
Salt Lake City,UT,Southwest,8/25/1948,1948,8,25,78
Salt Lake City,UT,Southwest,8/26/1948,1948,8,26,90
Salt Lake City,UT,Southwest,8/27/1948,1948,8,27,93
Salt Lake City,UT,Southwest,8/28/1948,1948,8,28,96
Salt Lake City,UT,Southwest,8/29/1948,1948,8,29,98
Salt Lake City,UT,Southwest,8/30/1948,1948,8,30,96
Salt Lake City,UT,Southwest,8/31/1948,1948,8,31,93
Salt Lake City,UT,Southwest,9/1/1948,1948,9,1,93
Salt Lake City,UT,Southwest,9/2/1948,1948,9,2,93
Salt Lake City,UT,Southwest,9/3/1948,1948,9,3,91
Salt Lake City,UT,Southwest,9/4/1948,1948,9,4,84
Salt Lake City,UT,Southwest,9/5/1948,1948,9,5,82
Salt Lake City,UT,Southwest,9/6/1948,1948,9,6,75
Salt Lake City,UT,Southwest,9/7/1948,1948,9,7,75
Salt Lake City,UT,Southwest,9/8/1948,1948,9,8,78
Salt Lake City,UT,Southwest,9/9/1948,1948,9,9,82
Salt Lake City,UT,Southwest,9/10/1948,1948,9,10,87
Salt Lake City,UT,Southwest,9/11/1948,1948,9,11,91
Salt Lake City,UT,Southwest,9/12/1948,1948,9,12,86
Salt Lake City,UT,Southwest,9/13/1948,1948,9,13,91
Salt Lake City,UT,Southwest,9/14/1948,1948,9,14,95
Salt Lake City,UT,Southwest,9/15/1948,1948,9,15,90
Salt Lake City,UT,Southwest,9/16/1948,1948,9,16,80
Salt Lake City,UT,Southwest,9/17/1948,1948,9,17,82
Salt Lake City,UT,Southwest,9/18/1948,1948,9,18,79
Salt Lake City,UT,Southwest,9/19/1948,1948,9,19,64
Salt Lake City,UT,Southwest,9/20/1948,1948,9,20,75
Salt Lake City,UT,Southwest,9/21/1948,1948,9,21,84
Salt Lake City,UT,Southwest,9/22/1948,1948,9,22,81
Salt Lake City,UT,Southwest,9/23/1948,1948,9,23,75
Salt Lake City,UT,Southwest,9/24/1948,1948,9,24,69
Salt Lake City,UT,Southwest,9/25/1948,1948,9,25,69
Salt Lake City,UT,Southwest,9/26/1948,1948,9,26,63
Salt Lake City,UT,Southwest,9/27/1948,1948,9,27,64
Salt Lake City,UT,Southwest,9/28/1948,1948,9,28,71
Salt Lake City,UT,Southwest,9/29/1948,1948,9,29,75
Salt Lake City,UT,Southwest,9/30/1948,1948,9,30,80
Salt Lake City,UT,Southwest,10/1/1948,1948,10,1,80
Salt Lake City,UT,Southwest,10/2/1948,1948,10,2,82
Salt Lake City,UT,Southwest,10/3/1948,1948,10,3,80
Salt Lake City,UT,Southwest,10/4/1948,1948,10,4,71
Salt Lake City,UT,Southwest,10/5/1948,1948,10,5,54
Salt Lake City,UT,Southwest,10/6/1948,1948,10,6,55
Salt Lake City,UT,Southwest,10/7/1948,1948,10,7,69
Salt Lake City,UT,Southwest,10/8/1948,1948,10,8,72
Salt Lake City,UT,Southwest,10/9/1948,1948,10,9,73
Salt Lake City,UT,Southwest,10/10/1948,1948,10,10,72
Salt Lake City,UT,Southwest,10/11/1948,1948,10,11,77
Salt Lake City,UT,Southwest,10/12/1948,1948,10,12,80
Salt Lake City,UT,Southwest,10/13/1948,1948,10,13,82
Salt Lake City,UT,Southwest,10/14/1948,1948,10,14,73
Salt Lake City,UT,Southwest,10/15/1948,1948,10,15,55
Salt Lake City,UT,Southwest,10/16/1948,1948,10,16,55
Salt Lake City,UT,Southwest,10/17/1948,1948,10,17,57
Salt Lake City,UT,Southwest,10/18/1948,1948,10,18,60
Salt Lake City,UT,Southwest,10/19/1948,1948,10,19,64
Salt Lake City,UT,Southwest,10/20/1948,1948,10,20,62
Salt Lake City,UT,Southwest,10/21/1948,1948,10,21,70
Salt Lake City,UT,Southwest,10/22/1948,1948,10,22,66
Salt Lake City,UT,Southwest,10/23/1948,1948,10,23,75
Salt Lake City,UT,Southwest,10/24/1948,1948,10,24,75
Salt Lake City,UT,Southwest,10/25/1948,1948,10,25,61
Salt Lake City,UT,Southwest,10/26/1948,1948,10,26,60
Salt Lake City,UT,Southwest,10/27/1948,1948,10,27,45
Salt Lake City,UT,Southwest,10/28/1948,1948,10,28,41
Salt Lake City,UT,Southwest,10/29/1948,1948,10,29,54
Salt Lake City,UT,Southwest,10/30/1948,1948,10,30,57
Salt Lake City,UT,Southwest,10/31/1948,1948,10,31,59
Salt Lake City,UT,Southwest,11/1/1948,1948,11,1,61
Salt Lake City,UT,Southwest,11/2/1948,1948,11,2,62
Salt Lake City,UT,Southwest,11/3/1948,1948,11,3,57
Salt Lake City,UT,Southwest,11/4/1948,1948,11,4,41
Salt Lake City,UT,Southwest,11/5/1948,1948,11,5,48
Salt Lake City,UT,Southwest,11/6/1948,1948,11,6,48
Salt Lake City,UT,Southwest,11/7/1948,1948,11,7,37
Salt Lake City,UT,Southwest,11/8/1948,1948,11,8,37
Salt Lake City,UT,Southwest,11/9/1948,1948,11,9,39
Salt Lake City,UT,Southwest,11/10/1948,1948,11,10,39
Salt Lake City,UT,Southwest,11/11/1948,1948,11,11,41
Salt Lake City,UT,Southwest,11/12/1948,1948,11,12,48
Salt Lake City,UT,Southwest,11/13/1948,1948,11,13,59
Salt Lake City,UT,Southwest,11/14/1948,1948,11,14,64
Salt Lake City,UT,Southwest,11/15/1948,1948,11,15,55
Salt Lake City,UT,Southwest,11/16/1948,1948,11,16,55
Salt Lake City,UT,Southwest,11/17/1948,1948,11,17,42
Salt Lake City,UT,Southwest,11/18/1948,1948,11,18,37
Salt Lake City,UT,Southwest,11/19/1948,1948,11,19,34
Salt Lake City,UT,Southwest,11/20/1948,1948,11,20,34
Salt Lake City,UT,Southwest,11/21/1948,1948,11,21,39
Salt Lake City,UT,Southwest,11/22/1948,1948,11,22,36
Salt Lake City,UT,Southwest,11/23/1948,1948,11,23,44
Salt Lake City,UT,Southwest,11/24/1948,1948,11,24,43
Salt Lake City,UT,Southwest,11/25/1948,1948,11,25,39
Salt Lake City,UT,Southwest,11/26/1948,1948,11,26,34
Salt Lake City,UT,Southwest,11/27/1948,1948,11,27,30
Salt Lake City,UT,Southwest,11/28/1948,1948,11,28,34
Salt Lake City,UT,Southwest,11/29/1948,1948,11,29,41
Salt Lake City,UT,Southwest,11/30/1948,1948,11,30,37
Salt Lake City,UT,Southwest,12/1/1948,1948,12,1,34
Salt Lake City,UT,Southwest,12/2/1948,1948,12,2,43
Salt Lake City,UT,Southwest,12/3/1948,1948,12,3,50
Salt Lake City,UT,Southwest,12/4/1948,1948,12,4,37
Salt Lake City,UT,Southwest,12/5/1948,1948,12,5,35
Salt Lake City,UT,Southwest,12/6/1948,1948,12,6,33
Salt Lake City,UT,Southwest,12/7/1948,1948,12,7,37
Salt Lake City,UT,Southwest,12/8/1948,1948,12,8,37
Salt Lake City,UT,Southwest,12/9/1948,1948,12,9,37
Salt Lake City,UT,Southwest,12/10/1948,1948,12,10,41
Salt Lake City,UT,Southwest,12/11/1948,1948,12,11,43
Salt Lake City,UT,Southwest,12/12/1948,1948,12,12,52
Salt Lake City,UT,Southwest,12/13/1948,1948,12,13,51
Salt Lake City,UT,Southwest,12/14/1948,1948,12,14,34
Salt Lake City,UT,Southwest,12/15/1948,1948,12,15,30
Salt Lake City,UT,Southwest,12/16/1948,1948,12,16,30
Salt Lake City,UT,Southwest,12/17/1948,1948,12,17,27
Salt Lake City,UT,Southwest,12/18/1948,1948,12,18,30
Salt Lake City,UT,Southwest,12/19/1948,1948,12,19,32
Salt Lake City,UT,Southwest,12/20/1948,1948,12,20,39
Salt Lake City,UT,Southwest,12/21/1948,1948,12,21,28
Salt Lake City,UT,Southwest,12/22/1948,1948,12,22,23
Salt Lake City,UT,Southwest,12/23/1948,1948,12,23,30
Salt Lake City,UT,Southwest,12/24/1948,1948,12,24,28
Salt Lake City,UT,Southwest,12/25/1948,1948,12,25,18
Salt Lake City,UT,Southwest,12/26/1948,1948,12,26,21
Salt Lake City,UT,Southwest,12/27/1948,1948,12,27,21
Salt Lake City,UT,Southwest,12/28/1948,1948,12,28,30
Salt Lake City,UT,Southwest,12/29/1948,1948,12,29,26
Salt Lake City,UT,Southwest,12/30/1948,1948,12,30,28
Salt Lake City,UT,Southwest,12/31/1948,1948,12,31,25
Salt Lake City,UT,Southwest,1/1/1949,1949,1,1,36
Salt Lake City,UT,Southwest,1/2/1949,1949,1,2,24
Salt Lake City,UT,Southwest,1/3/1949,1949,1,3,12
Salt Lake City,UT,Southwest,1/4/1949,1949,1,4,15
Salt Lake City,UT,Southwest,1/5/1949,1949,1,5,12
Salt Lake City,UT,Southwest,1/6/1949,1949,1,6,17
Salt Lake City,UT,Southwest,1/7/1949,1949,1,7,19
Salt Lake City,UT,Southwest,1/8/1949,1949,1,8,19
Salt Lake City,UT,Southwest,1/9/1949,1949,1,9,18
Salt Lake City,UT,Southwest,1/10/1949,1949,1,10,17
Salt Lake City,UT,Southwest,1/11/1949,1949,1,11,18
Salt Lake City,UT,Southwest,1/12/1949,1949,1,12,24
Salt Lake City,UT,Southwest,1/13/1949,1949,1,13,30
Salt Lake City,UT,Southwest,1/14/1949,1949,1,14,34
Salt Lake City,UT,Southwest,1/15/1949,1949,1,15,26
Salt Lake City,UT,Southwest,1/16/1949,1949,1,16,19
Salt Lake City,UT,Southwest,1/17/1949,1949,1,17,17
Salt Lake City,UT,Southwest,1/18/1949,1949,1,18,23
Salt Lake City,UT,Southwest,1/19/1949,1949,1,19,24
Salt Lake City,UT,Southwest,1/20/1949,1949,1,20,19
Salt Lake City,UT,Southwest,1/21/1949,1949,1,21,35
Salt Lake City,UT,Southwest,1/22/1949,1949,1,22,35
Salt Lake City,UT,Southwest,1/23/1949,1949,1,23,21
Salt Lake City,UT,Southwest,1/24/1949,1949,1,24,18
Salt Lake City,UT,Southwest,1/25/1949,1949,1,25,7
Salt Lake City,UT,Southwest,1/26/1949,1949,1,26,15
Salt Lake City,UT,Southwest,1/27/1949,1949,1,27,15
Salt Lake City,UT,Southwest,1/28/1949,1949,1,28,15
Salt Lake City,UT,Southwest,1/29/1949,1949,1,29,17
Salt Lake City,UT,Southwest,1/30/1949,1949,1,30,17
Salt Lake City,UT,Southwest,1/31/1949,1949,1,31,19
Salt Lake City,UT,Southwest,2/1/1949,1949,2,1,19
Salt Lake City,UT,Southwest,2/2/1949,1949,2,2,19
Salt Lake City,UT,Southwest,2/3/1949,1949,2,3,24
Salt Lake City,UT,Southwest,2/4/1949,1949,2,4,27
Salt Lake City,UT,Southwest,2/5/1949,1949,2,5,26
Salt Lake City,UT,Southwest,2/6/1949,1949,2,6,28
Salt Lake City,UT,Southwest,2/7/1949,1949,2,7,30
Salt Lake City,UT,Southwest,2/8/1949,1949,2,8,21
Salt Lake City,UT,Southwest,2/9/1949,1949,2,9,30
Salt Lake City,UT,Southwest,2/10/1949,1949,2,10,39
Salt Lake City,UT,Southwest,2/11/1949,1949,2,11,44
Salt Lake City,UT,Southwest,2/12/1949,1949,2,12,24
Salt Lake City,UT,Southwest,2/13/1949,1949,2,13,18
Salt Lake City,UT,Southwest,2/14/1949,1949,2,14,18
Salt Lake City,UT,Southwest,2/15/1949,1949,2,15,32
Salt Lake City,UT,Southwest,2/16/1949,1949,2,16,42
Salt Lake City,UT,Southwest,2/17/1949,1949,2,17,39
Salt Lake City,UT,Southwest,2/18/1949,1949,2,18,43
Salt Lake City,UT,Southwest,2/19/1949,1949,2,19,37
Salt Lake City,UT,Southwest,2/20/1949,1949,2,20,37
Salt Lake City,UT,Southwest,2/21/1949,1949,2,21,44
Salt Lake City,UT,Southwest,2/22/1949,1949,2,22,36
Salt Lake City,UT,Southwest,2/23/1949,1949,2,23,37
Salt Lake City,UT,Southwest,2/24/1949,1949,2,24,34
Salt Lake City,UT,Southwest,2/25/1949,1949,2,25,30
Salt Lake City,UT,Southwest,2/26/1949,1949,2,26,33
Salt Lake City,UT,Southwest,2/27/1949,1949,2,27,37
Salt Lake City,UT,Southwest,2/28/1949,1949,2,28,45
Salt Lake City,UT,Southwest,3/1/1949,1949,3,1,46
Salt Lake City,UT,Southwest,3/2/1949,1949,3,2,50
Salt Lake City,UT,Southwest,3/3/1949,1949,3,3,54
Salt Lake City,UT,Southwest,3/4/1949,1949,3,4,57
Salt Lake City,UT,Southwest,3/5/1949,1949,3,5,46
Salt Lake City,UT,Southwest,3/6/1949,1949,3,6,48
Salt Lake City,UT,Southwest,3/7/1949,1949,3,7,44
Salt Lake City,UT,Southwest,3/8/1949,1949,3,8,39
Salt Lake City,UT,Southwest,3/9/1949,1949,3,9,46
Salt Lake City,UT,Southwest,3/10/1949,1949,3,10,55
Salt Lake City,UT,Southwest,3/11/1949,1949,3,11,55
Salt Lake City,UT,Southwest,3/12/1949,1949,3,12,48
Salt Lake City,UT,Southwest,3/13/1949,1949,3,13,52
Salt Lake City,UT,Southwest,3/14/1949,1949,3,14,59
Salt Lake City,UT,Southwest,3/15/1949,1949,3,15,64
Salt Lake City,UT,Southwest,3/16/1949,1949,3,16,60
Salt Lake City,UT,Southwest,3/17/1949,1949,3,17,61
Salt Lake City,UT,Southwest,3/18/1949,1949,3,18,64
Salt Lake City,UT,Southwest,3/19/1949,1949,3,19,70
Salt Lake City,UT,Southwest,3/20/1949,1949,3,20,55
Salt Lake City,UT,Southwest,3/21/1949,1949,3,21,55
Salt Lake City,UT,Southwest,3/22/1949,1949,3,22,48
Salt Lake City,UT,Southwest,3/23/1949,1949,3,23,39
Salt Lake City,UT,Southwest,3/24/1949,1949,3,24,39
Salt Lake City,UT,Southwest,3/25/1949,1949,3,25,46
Salt Lake City,UT,Southwest,3/26/1949,1949,3,26,44
Salt Lake City,UT,Southwest,3/27/1949,1949,3,27,44
Salt Lake City,UT,Southwest,3/28/1949,1949,3,28,41
Salt Lake City,UT,Southwest,3/29/1949,1949,3,29,48
Salt Lake City,UT,Southwest,3/30/1949,1949,3,30,46
Salt Lake City,UT,Southwest,3/31/1949,1949,3,31,51
Salt Lake City,UT,Southwest,4/1/1949,1949,4,1,50
Salt Lake City,UT,Southwest,4/2/1949,1949,4,2,52
Salt Lake City,UT,Southwest,4/3/1949,1949,4,3,57
Salt Lake City,UT,Southwest,4/4/1949,1949,4,4,61
Salt Lake City,UT,Southwest,4/5/1949,1949,4,5,64
Salt Lake City,UT,Southwest,4/6/1949,1949,4,6,66
Salt Lake City,UT,Southwest,4/7/1949,1949,4,7,70
Salt Lake City,UT,Southwest,4/8/1949,1949,4,8,54
Salt Lake City,UT,Southwest,4/9/1949,1949,4,9,57
Salt Lake City,UT,Southwest,4/10/1949,1949,4,10,62
Salt Lake City,UT,Southwest,4/11/1949,1949,4,11,71
Salt Lake City,UT,Southwest,4/12/1949,1949,4,12,70
Salt Lake City,UT,Southwest,4/13/1949,1949,4,13,60
Salt Lake City,UT,Southwest,4/14/1949,1949,4,14,54
Salt Lake City,UT,Southwest,4/15/1949,1949,4,15,66
Salt Lake City,UT,Southwest,4/16/1949,1949,4,16,70
Salt Lake City,UT,Southwest,4/17/1949,1949,4,17,73
Salt Lake City,UT,Southwest,4/18/1949,1949,4,18,73
Salt Lake City,UT,Southwest,4/19/1949,1949,4,19,73
Salt Lake City,UT,Southwest,4/20/1949,1949,4,20,61
Salt Lake City,UT,Southwest,4/21/1949,1949,4,21,69
Salt Lake City,UT,Southwest,4/22/1949,1949,4,22,75
Salt Lake City,UT,Southwest,4/23/1949,1949,4,23,82
Salt Lake City,UT,Southwest,4/24/1949,1949,4,24,77
Salt Lake City,UT,Southwest,4/25/1949,1949,4,25,68
Salt Lake City,UT,Southwest,4/26/1949,1949,4,26,73
Salt Lake City,UT,Southwest,4/27/1949,1949,4,27,77
Salt Lake City,UT,Southwest,4/28/1949,1949,4,28,79
Salt Lake City,UT,Southwest,4/29/1949,1949,4,29,66
Salt Lake City,UT,Southwest,4/30/1949,1949,4,30,54
Salt Lake City,UT,Southwest,5/1/1949,1949,5,1,70
Salt Lake City,UT,Southwest,5/2/1949,1949,5,2,81
Salt Lake City,UT,Southwest,5/3/1949,1949,5,3,69
Salt Lake City,UT,Southwest,5/4/1949,1949,5,4,55
Salt Lake City,UT,Southwest,5/5/1949,1949,5,5,55
Salt Lake City,UT,Southwest,5/6/1949,1949,5,6,63
Salt Lake City,UT,Southwest,5/7/1949,1949,5,7,68
Salt Lake City,UT,Southwest,5/8/1949,1949,5,8,75
Salt Lake City,UT,Southwest,5/9/1949,1949,5,9,79
Salt Lake City,UT,Southwest,5/10/1949,1949,5,10,82
Salt Lake City,UT,Southwest,5/11/1949,1949,5,11,66
Salt Lake City,UT,Southwest,5/12/1949,1949,5,12,72
Salt Lake City,UT,Southwest,5/13/1949,1949,5,13,78
Salt Lake City,UT,Southwest,5/14/1949,1949,5,14,77
Salt Lake City,UT,Southwest,5/15/1949,1949,5,15,66
Salt Lake City,UT,Southwest,5/16/1949,1949,5,16,63
Salt Lake City,UT,Southwest,5/17/1949,1949,5,17,60
Salt Lake City,UT,Southwest,5/18/1949,1949,5,18,66
Salt Lake City,UT,Southwest,5/19/1949,1949,5,19,70
Salt Lake City,UT,Southwest,5/20/1949,1949,5,20,55
Salt Lake City,UT,Southwest,5/21/1949,1949,5,21,64
Salt Lake City,UT,Southwest,5/22/1949,1949,5,22,70
Salt Lake City,UT,Southwest,5/23/1949,1949,5,23,75
Salt Lake City,UT,Southwest,5/24/1949,1949,5,24,75
Salt Lake City,UT,Southwest,5/25/1949,1949,5,25,84
Salt Lake City,UT,Southwest,5/26/1949,1949,5,26,87
Salt Lake City,UT,Southwest,5/27/1949,1949,5,27,84
Salt Lake City,UT,Southwest,5/28/1949,1949,5,28,81
Salt Lake City,UT,Southwest,5/29/1949,1949,5,29,78
Salt Lake City,UT,Southwest,5/30/1949,1949,5,30,73
Salt Lake City,UT,Southwest,5/31/1949,1949,5,31,64
Salt Lake City,UT,Southwest,6/1/1949,1949,6,1,63
Salt Lake City,UT,Southwest,6/2/1949,1949,6,2,59
Salt Lake City,UT,Southwest,6/3/1949,1949,6,3,66
Salt Lake City,UT,Southwest,6/4/1949,1949,6,4,68
Salt Lake City,UT,Southwest,6/5/1949,1949,6,5,72
Salt Lake City,UT,Southwest,6/6/1949,1949,6,6,72
Salt Lake City,UT,Southwest,6/7/1949,1949,6,7,80
Salt Lake City,UT,Southwest,6/8/1949,1949,6,8,79
Salt Lake City,UT,Southwest,6/9/1949,1949,6,9,82
Salt Lake City,UT,Southwest,6/10/1949,1949,6,10,88
Salt Lake City,UT,Southwest,6/11/1949,1949,6,11,89
Salt Lake City,UT,Southwest,6/12/1949,1949,6,12,81
Salt Lake City,UT,Southwest,6/13/1949,1949,6,13,79
Salt Lake City,UT,Southwest,6/14/1949,1949,6,14,81
Salt Lake City,UT,Southwest,6/15/1949,1949,6,15,90
Salt Lake City,UT,Southwest,6/16/1949,1949,6,16,91
Salt Lake City,UT,Southwest,6/17/1949,1949,6,17,72
Salt Lake City,UT,Southwest,6/18/1949,1949,6,18,82
Salt Lake City,UT,Southwest,6/19/1949,1949,6,19,81
Salt Lake City,UT,Southwest,6/20/1949,1949,6,20,80
Salt Lake City,UT,Southwest,6/21/1949,1949,6,21,90
Salt Lake City,UT,Southwest,6/22/1949,1949,6,22,88
Salt Lake City,UT,Southwest,6/23/1949,1949,6,23,80
Salt Lake City,UT,Southwest,6/24/1949,1949,6,24,82
Salt Lake City,UT,Southwest,6/25/1949,1949,6,25,87
Salt Lake City,UT,Southwest,6/26/1949,1949,6,26,82
Salt Lake City,UT,Southwest,6/27/1949,1949,6,27,80
Salt Lake City,UT,Southwest,6/28/1949,1949,6,28,87
Salt Lake City,UT,Southwest,6/29/1949,1949,6,29,79
Salt Lake City,UT,Southwest,6/30/1949,1949,6,30,82
Salt Lake City,UT,Southwest,7/1/1949,1949,7,1,93
Salt Lake City,UT,Southwest,7/2/1949,1949,7,2,90
Salt Lake City,UT,Southwest,7/3/1949,1949,7,3,79
Salt Lake City,UT,Southwest,7/4/1949,1949,7,4,80
Salt Lake City,UT,Southwest,7/5/1949,1949,7,5,86
Salt Lake City,UT,Southwest,7/6/1949,1949,7,6,90
Salt Lake City,UT,Southwest,7/7/1949,1949,7,7,91
Salt Lake City,UT,Southwest,7/8/1949,1949,7,8,93
Salt Lake City,UT,Southwest,7/9/1949,1949,7,9,84
Salt Lake City,UT,Southwest,7/10/1949,1949,7,10,91
Salt Lake City,UT,Southwest,7/11/1949,1949,7,11,93
Salt Lake City,UT,Southwest,7/12/1949,1949,7,12,93
Salt Lake City,UT,Southwest,7/13/1949,1949,7,13,91
Salt Lake City,UT,Southwest,7/14/1949,1949,7,14,93
Salt Lake City,UT,Southwest,7/15/1949,1949,7,15,97
Salt Lake City,UT,Southwest,7/16/1949,1949,7,16,93
Salt Lake City,UT,Southwest,7/17/1949,1949,7,17,90
Salt Lake City,UT,Southwest,7/18/1949,1949,7,18,93
Salt Lake City,UT,Southwest,7/19/1949,1949,7,19,91
Salt Lake City,UT,Southwest,7/20/1949,1949,7,20,79
Salt Lake City,UT,Southwest,7/21/1949,1949,7,21,88
Salt Lake City,UT,Southwest,7/22/1949,1949,7,22,93
Salt Lake City,UT,Southwest,7/23/1949,1949,7,23,93
Salt Lake City,UT,Southwest,7/24/1949,1949,7,24,91
Salt Lake City,UT,Southwest,7/25/1949,1949,7,25,88
Salt Lake City,UT,Southwest,7/26/1949,1949,7,26,91
Salt Lake City,UT,Southwest,7/27/1949,1949,7,27,93
Salt Lake City,UT,Southwest,7/28/1949,1949,7,28,89
Salt Lake City,UT,Southwest,7/29/1949,1949,7,29,91
Salt Lake City,UT,Southwest,7/30/1949,1949,7,30,97
Salt Lake City,UT,Southwest,7/31/1949,1949,7,31,99
Salt Lake City,UT,Southwest,8/1/1949,1949,8,1,98
Salt Lake City,UT,Southwest,8/2/1949,1949,8,2,93
Salt Lake City,UT,Southwest,8/3/1949,1949,8,3,96
Salt Lake City,UT,Southwest,8/4/1949,1949,8,4,96
Salt Lake City,UT,Southwest,8/5/1949,1949,8,5,102
Salt Lake City,UT,Southwest,8/6/1949,1949,8,6,98
Salt Lake City,UT,Southwest,8/7/1949,1949,8,7,96
Salt Lake City,UT,Southwest,8/8/1949,1949,8,8,89
Salt Lake City,UT,Southwest,8/9/1949,1949,8,9,84
Salt Lake City,UT,Southwest,8/10/1949,1949,8,10,86
Salt Lake City,UT,Southwest,8/11/1949,1949,8,11,87
Salt Lake City,UT,Southwest,8/12/1949,1949,8,12,87
Salt Lake City,UT,Southwest,8/13/1949,1949,8,13,88
Salt Lake City,UT,Southwest,8/14/1949,1949,8,14,88
Salt Lake City,UT,Southwest,8/15/1949,1949,8,15,88
Salt Lake City,UT,Southwest,8/16/1949,1949,8,16,88
Salt Lake City,UT,Southwest,8/17/1949,1949,8,17,90
Salt Lake City,UT,Southwest,8/18/1949,1949,8,18,91
Salt Lake City,UT,Southwest,8/19/1949,1949,8,19,89
